timestamp,tweet_text
2020-05-14 15:28:13+00:00,Let’s use this moment in time – when many of us are in need of additional mental wellbeing support – to address stigma and connect people to the care they need. @CVSHealth took bold action to shatter stigma and connect people to the care they need. https://t.co/98cSagwcYi
2020-05-12 16:44:23+00:00,Building a diverse and inclusive workforce that reflects the communities we serve is part of @CVSHealth’s mission to help people on their path to better health. We are honored to be recognized as a DiversityInc Top 50 Company for the fourth year in a row. https://t.co/OcKYjlubPA https://t.co/A2MAPqH89B
2020-05-07 12:25:58+00:00,"This year, #NationalNursesMonth is even more poignant as we see the compassion, expertise, and dedication of nurses on display during the #COVID19 pandemic. Please join me in thanking and celebrating #nurses for everything that they do to help others. https://t.co/uDKIjzPghb"
2020-05-04 15:32:47+00:00,"Today we took the next step in our commitment to address the deadly undertow of #COVID19. @CVSHealth is expanding nationwide mental health programming with new charitable investments focused on health care workers, essential workers, and seniors. https://t.co/Fih7oJ5UZy"
2020-04-30 12:52:38+00:00,"#COVID19 is having a deep &amp; less visible influence on our mental health &amp; emotional wellbeing. In this op-ed, I discuss the ways @CVSHealth is working to flatten the “second curve.” I hope you will join me in making mental &amp; emotional health a priority. https://t.co/3DsI0e7Dym"
2020-04-28 17:04:12+00:00,"Yesterday, we announced the next phase of our #COVID19 testing strategy. Beginning in May, @CVSHealth will offer self-swab tests to individuals meeting Centers for Disease Control and Prevention criteria at 1,000 testing locations. https://t.co/oOgXwb6Xwm"
2020-04-27 12:35:04+00:00,"Early data shows that #COVID19 is impacting African Americans at a disproportionate rate. In this op-ed, Dr. Garth Graham explores the factors contributing to these poor health outcomes &amp; offers a solution: increase access to education &amp; testing. https://t.co/o0k7x0fx1Q"
2020-04-24 12:33:28+00:00,"This week, we supported the opening of a #COVID19 drive-through rapid testing site in Michigan. Similar testing sites are already operating in Connecticut, Georgia, Massachusetts &amp; Rhode Island, and since March we have conducted more than 35,000 COVID-19 tests. https://t.co/cxLaclddBn"
2020-04-23 16:34:08+00:00,"In everything we do, our incredible @CVSHealth colleagues are passionate about helping people on their path to better health, including in our response to #COVID19. I am so proud of how they take care of our customers and communities while demonstrating their #CVSHeartAtWork. https://t.co/m2b4N2ZRqU"
2020-04-17 20:08:01+00:00,Here are 8 tips I’m using to practice self-care and stay connected to others during these uncertain times. How are you planning to incorporate self-care this weekend? https://t.co/oU7lnmrcuk
2020-04-16 17:12:45+00:00,"The @QuellFoundation and my husband, Kevin, are hosting a virtual music festival to celebrate the graduating class of 2020 on April 25 from 2-7 PM EST. I am so inspired by their creativity and ability to find ways to make others smile. I hope you’ll join us! https://t.co/GzAlZBMsbd"
2020-04-11 17:00:55+00:00,"Happening soon—Join me, Kevin &amp; the @quellfoundation for a digital concert with @SilentTreesBand to celebrate our incredible #FrontlineHeroes &amp; #FirstResponders. We are so thankful for all they are doing to help keep our communities safe. See you at 2! https://t.co/OpaIxmiprt"
2020-04-10 16:03:33+00:00,Kevin &amp; I are hosting a virtual concert with Cape Cod’s @SilentTreesBand this Saturday to honor &amp; thank the brave #FrontlineHeroes &amp; #FirstResponders working hard for our communities. We hope to see you there! https://t.co/9pwWMdTfc2
2020-04-09 13:07:36+00:00,"This week, we supported the opening of #COVID19 drive-through testing sites in Massachusetts, Georgia and Rhode Island. These new testing locations will help local communities manage the spread of the virus and provide on-the-spot results. https://t.co/kXL89Ogx7n"
2020-04-08 18:12:57+00:00,"This week, we announced several actions to support Aetna-contracted providers, allowing them to focus on delivering high-quality patient care during the #COVID19 pandemic. https://t.co/Na3Esevrxk"
2020-03-27 16:50:27+00:00,"Last night, I joined friends from across the country to toast our friend, Karin, who is an ER nurse. I am incredibly grateful for her and other essential workers who are on the frontlines responding to the #COVID19 pandemic. https://t.co/FYBQmQm3Ie"
2020-03-26 16:56:54+00:00,Many of us are adjusting to #workingfromhome during the #COVID19 pandemic. Here are three self-care activities I’m doing to ensure I can bring my best self to work every day. https://t.co/VCis74AkEm
2020-03-25 15:03:20+00:00,"Our response to #COVID-19 focuses on ensuring access to timely, affordable and quality care for members and customers. Today @CVSHealth announced that we will waive cost-sharing and co-pays for Aetna members in need of COVID-19-related treatment. https://t.co/BSc5eLtNBT"
2020-03-23 21:28:09+00:00,Today we announced additional steps to support our colleagues during the #COVID19 pandemic. I am so proud and grateful for our colleagues who are helping our members and customers during uncertain times. https://t.co/68YHfi4cbw
2020-03-20 13:43:56+00:00,"Our first @CVSHealth #COVID19 testing site opened yesterday in MA, focused on serving first responders &amp; health care workers. The sooner these brave individuals are tested &amp; cleared, the sooner they can keep helping others, especially the most vulnerable. https://t.co/Metbog5kIh"
2020-03-16 22:07:20+00:00,".@CVSHealth’s Chief Medical Officer Troy Brennan shared beneficial clinical and epidemiological insights that everyone should hear. Let's all stay safe, be mindful &amp; help to #FlattenTheCurve. https://t.co/VEyJwRsltM"
2020-03-09 15:21:53+00:00,"Had a wonderful time sharing “Chicken Soup for the Teenage Soul” with students from my hometown, @WareSchoolsMA, during last week’s Community Reading Day. What books helped you develop a healthy outlook growing up? https://t.co/CcFZfIj5ax"
2020-03-08 13:01:54+00:00,"For #IWD2020, join me in supporting a gender equal world. Every woman deserves access to equal opportunities at work, in the community and at home. Let’s all be #EachforEqual. https://t.co/llqX8ZEp2O"
2020-03-06 16:03:07+00:00,Supporting the health and well-being of our members and removing barriers to care are key areas of focus as we navigate the spread of COVID-19. Today @CVSHealth announced several actions to ensure seamless access to care: https://t.co/t9Pnuddh1b
2020-02-18 15:27:00+00:00,.@CVSHealth is reimagining how to engage and support consumers throughout their care journeys. My colleague @Dan_Finke explains how our care management solutions can help people achieve their individual #health goals: https://t.co/Gefih1bVgx
2020-02-13 15:31:46+00:00,"This month, @CVSHealth is offering no-cost heart health screenings at MinuteClinic locations on select Thursdays to support women’s heart health. Learn more here: https://t.co/6mz0Za2zkU"
2020-02-10 15:15:04+00:00,Consumers expect and deserve more from their #healthcare. Read about 3 skills my teams are developing to meet the preferences and needs of consumers in 2020 and beyond: https://t.co/lMq7vhRhid
2020-02-07 14:11:24+00:00,"Cardiovascular disease is the No. 1 killer of women. I’m joining #WearRedandGive to raise awareness. As a national sponsor of #GoRedForWomen, @CVSHealth is offering no-cost #hearthealth screenings at MinuteClinic locations on select Thursdays in February https://t.co/6mz0Za2zkU https://t.co/UlWE9A3JAu"
2020-02-05 16:21:57+00:00,.@Aetna’s Guardian Angel program is helping address a critical public health challenge: opioid-related overdoses. My colleague @DrDanKnecht shares how this initiative is closing gaps in care and creating a lifeline for our members who need it most: https://t.co/IEUJADPozz
2020-01-24 17:41:48+00:00,Learn about some of the biggest trends shaping #healthcare in the 2020 #HealthTrendsReport. https://t.co/6QCTzxecQm
2020-01-14 21:23:51+00:00,Enjoyed visiting the #JPM2020 #EqualityLounge with @CVSHealth's Eva Boratto. https://t.co/zSNJwGJz3S
2019-12-19 15:45:42+00:00,"It is hard to believe 2019 is almost over. I’m proud of what we accomplished this year and can’t wait to continue transforming health care for consumers in 2020. Wishing you and your loved ones a happy, healthy and safe holiday and a prosperous New Year. https://t.co/IbuFQdbqpP"
2019-12-17 15:48:50+00:00,"At CVS Health and Aetna, our efforts are guided by the principle that the consumer is our top priority. In his @FastCompany op-ed, @CVSHealth’s President and CEO Larry Merlo shares how we’re positioned to lead the industry through change: https://t.co/s3kUnD45cB"
2019-12-09 17:48:27+00:00,RT @modrnhealthcr: These are the 100 Most Influential People in Healthcare in terms of leadership and impact in 2019. See who's on the list…
2019-12-08 15:00:13+00:00,"Thank you to @modrnhealthcr readers for including me on this year’s list of the #100MostInfluential people in health care. I’m pleased to be in the company of so many accomplished and inspiring leaders, including Larry Merlo. #ModernHealthcare https://t.co/KVDvAb0p6s"
2019-12-05 14:44:32+00:00,RT @CVSHealth: News | CVS Health Announces Successful First Year of Aetna Integration at One Year Anniversary https://t.co/hq3yzBe8Ik https…
2019-12-03 14:18:40+00:00,"Giving back to those we serve is an important part of our culture at Aetna. Through our Giving Tree, Hartford colleagues donate gifts to assist local agencies in helping those in need during the holidays. Are you celebrating generosity today &amp; every day? #GivingTuesday https://t.co/MI43JGD440"
2019-11-26 13:35:38+00:00,"In 2017, more than 40 million Americans lived in a food insecure household. This #Thanksgiving, I’m sharing 3 ways CVS Health and Aetna are making a difference by increasing access to healthy food options: https://t.co/no8D0Y7B8O"
2019-11-18 15:00:13+00:00,Had a wonderful night @quellfoundation's annual Masquerade Ball supporting their efforts to eliminate stigma around #mentalhealth. https://t.co/ozwrzmgmy2
2019-11-11 17:55:19+00:00,"I am saddened to hear of the death of Bernard Tyson, a compassionate and inspirational leader who spent his life advocating for quality health care for all Americans. My thoughts are with his family, friends, colleagues and all who were touched by his remarkable life."
2019-11-05 13:36:29+00:00,RT @Chris_Ciano: November is National Family #Caregivers Month. Here are some steps you can take for your well-being so you can be present…
2019-10-31 16:19:41+00:00,"Every day, more than 1 million U.S. employees report missing work due to #stress. It’s clear people need more #mentalhealth support in the workplace. Here’s how employers can make improving #mentalhealth a priority: https://t.co/ZtpmIrvqNG"
2019-10-21 18:21:36+00:00,Are you a caregiver that's helping support the #wellbeing of a loved one? My colleague @Chris_Ciano shares 3 key questions to help caregivers find the right #Medicare plan for those they care about most during #AEP this year. Read more: https://t.co/qfZAzEu0qd
2019-10-17 14:25:21+00:00,"Improving #mentalhealth in the workplace has been shown to boost employee productivity—and importantly, create a happier and healthier work environment. Which of the following would be the most helpful in supporting your mental #wellbeing at work?"
2019-10-15 12:30:45+00:00,"Healthy aging is about more than just physical health. With #AEP underway, we want to help Medicare eligibles choose the right plan that meets their unique health needs. I’m sharing 3 strategies to help navigate the process: https://t.co/W4xAv7Fqjh #wholebodyhealth"
2019-10-11 12:40:33+00:00,"To honor International Day of the Girl, join me in empowering, advocating for and investing in girls across the globe. By supporting young girls in their aspirations, we can help foster the next generation of female entrepreneurs, innovators, and leaders. #DayoftheGirl https://t.co/boFjn1RhwH"
2019-10-10 17:13:18+00:00,RT @AetnaNews: For #worldmentalhealthday @Aetna Head of Behavioral Health @CMcNultyAetna shares how employers can make positive #mentalheal…
2019-09-23 12:00:06+00:00,Thank you @FortuneMagazine for recognizing me as one of your Most Powerful Women in 2019. Honored to be selected alongside so many incredible executives and leaders whom I respect and admire. #FortuneMPW https://t.co/TUpIAqpejj
2019-09-20 15:10:02+00:00,Such a powerful afternoon at the @quellfoundation Heels with Hope luncheon yesterday. I was honored to be surrounded by so many inspirational people to help raise awareness for #suicideprevention and improve access to #mentalhealth services. #SuicidePreventionMonth https://t.co/MndUAz6AHR
2019-09-18 16:13:49+00:00,"Nearly 1/3 of people are struggling with mental illness, says our Path to Better Health Study. Caring for our #mentalhealth is key for #suicideprevention, especially among the U.S. workforce. Read how employers can support employee #wellbeing https://t.co/xTgTK9uYab @afspnational"
2019-09-06 12:22:13+00:00,RT @CVSHealth: CVS Health Updates Firearms in Stores Policy https://t.co/0ODx6ewJNX
2019-09-03 17:16:39+00:00,"RT @CVSHealth: Five years ago, we quit selling tobacco to be true to ourselves as a #healthcare company and for you &amp; your family. #Tobacco…"
2019-08-26 12:15:32+00:00,"Women are central contributors and decision makers in business, but more needs to be done to advance and advocate for #equality in the workplace. In honor of #WomensEqualityDay, I'm sharing how we can champion change. https://t.co/CzmUUnfC4n #EqualityCantWait"
2019-08-22 13:00:29+00:00,"47% of consumers have a #fitness goal, says our Path to Better Health Study. Staying active is critical for our #wholebodyhealth, but choosing the right workout can be challenging. Take this short quiz to help find your path to better fitness💪https://t.co/782OpsLKCz"
2019-08-12 12:31:31+00:00,Are you traveling this summer? Bring back these “state-of-mind souvenirs” to apply to your career: https://t.co/9ooE3JSuum
2019-07-29 13:10:57+00:00,"The American health care system is in need of transformation, and our new Path to Better Health Study explores how we can better help people achieve their health goals. Read some of the top findings &amp; how they may impact the future of the health industry: https://t.co/pwxcMQmCon"
2019-07-24 13:32:27+00:00,"Our new Destination: Health platform focuses on addressing social determinants of health in the communities where our members live, work &amp; socialize. For more on our work with @UniteUsHQ and other initiatives click here: https://t.co/7Mji4J4HXA"
2019-07-17 12:43:37+00:00,"Challenging how we think can set the stage for improving our overall #wellbeing. This article shares 12 simple, science-backed mindset changes we can make to reap benefits for our #wholebodyhealth: https://t.co/Q0yucnUvvV"
2019-07-10 13:05:02+00:00,"Summer travel season is here. Having a team member or manager on vacation is an ideal time to ask, “How can I help?” Here are a few tips to help you grow this summer: https://t.co/mjGDs1lGsR"
2019-07-01 13:19:54+00:00,"Practicing gratitude and living life with a positive outlook are things I always strive for, but staying positive can be challenging at times. If you’re looking to bring more #positivity into your life, this article has 5 simple tips: https://t.co/bVNMt1Lg7p"
2019-06-28 12:27:14+00:00,Happy to speak at the McKinsey Healthcare Conference and share more about the disruptions we see across the health care industry. Thanks @McKinsey for having me! https://t.co/aWAh3H5wq0
2019-06-25 12:36:13+00:00,Had an insightful discussion at the Women’s Leadership Summit with @TPIprogram’s Carol Fulp and @KCCorp’s Kim Underhill. We talked about the importance of building diverse professional networks to succeed. How has networking helped guide your career? https://t.co/9YNjbkDKs4
2019-06-21 13:44:36+00:00,Enjoying #BringYourDogtoWorkDay 🐶 with Kaymus. Including pets in your work day has been shown to boost productivity and overall #wellbeing—plus it’s always fun to have our companions around. https://t.co/lT3SofjXAh
2019-06-19 12:57:29+00:00,"As we enter into the summer months, many businesses experience a slower pace. I’m sharing some ways that you can take advantage of these moments at the office &amp; make the most of them: https://t.co/wVhwbfxG1d"
2019-06-13 13:15:23+00:00,"My interview with @Korn_Ferry explores a variety of topics including my career journey, the importance of localized, holistic health care, and leadership diversity: https://t.co/OD135RlFjq https://t.co/z3Jo8YrauC"
2019-06-11 12:50:08+00:00,"While exercise can help improve our muscle strength and function, did you know it can also have a similar effect on our brain? This new study shows that even a single workout can make our brain’s memory centers more fit: https://t.co/sbCOKWMwkL"
2019-06-06 12:20:24+00:00,"Congratulations to my colleague and friend, Meg McCarthy, on her retirement. You’ve had a tremendous impact on our company and been an inspirational role model for female leaders. Thank you for your leadership. We wish you a happy retirement! https://t.co/f3AofNLu7p"
2019-06-03 13:13:09+00:00,"Embracing all aspects of diversity—including age, race, gender, ethnicity and sexual orientation—is a core part of our values @Aetna. In celebration of #PrideMonth, we stand with and support the LGBTQ community. https://t.co/VDjrylBLn6"
2019-05-30 13:10:04+00:00,"Summer is almost here, and I’m excited to start reading outside in the warm weather. If you need a new book to dive into, James Patterson’s “Along Came a Spider” is the perfect suspense read &amp; has always been one of my favorites. What books are you reading this season? https://t.co/daOKRkTrHu"
2019-05-28 13:21:11+00:00,So proud of the inspirational work my husband Kevin Lynch and the @quellfoundation are doing to shatter the stigma surrounding #mentalhealth. He shares how we can raise awareness for mental illness &amp; make a meaningful impact here: https://t.co/nRzmRnMPZ7
2019-05-21 13:05:08+00:00,"The current system of episodic care, where people seek care when something goes wrong, is being replaced by service where you live and shop. We’re the new front door for health care and our new HealthHUB services are changing how care is delivered. https://t.co/nmrmLJni7r"
2019-05-20 13:04:49+00:00,"In the workplace, women are strong as individuals, but even stronger when collaborating &amp; working together. This article offers some valuable advice from successful women leaders on how to find &amp; cultivate a close network of female professionals: https://t.co/OE0R3C56pt"
2019-05-17 12:41:28+00:00,"Eating a healthy, well-balanced diet is important for our whole body health, but did you know that it could also help prevent chronic conditions? This study proves that ‘prescribing’ healthier foods can keep us feeling our best &amp; lower health care costs: https://t.co/l9TUttmNCd"
2019-05-13 13:10:22+00:00,Looking for ways to help your local communities better facilitate mental health care? Learn how small actions can lead to big change here: https://t.co/2vYryw1wvf #MentalHealthMonth
2019-05-09 13:09:51+00:00,"Visited @Aetna colleagues in San Diego earlier this week. While technology makes collaboration easier, nothing enables teamwork like face-to-face communication. https://t.co/Zc0q4Qkdcl"
2019-05-06 12:28:51+00:00,"In celebration of #NationalNursesWeek, there’s no better time to recognize the men and women providing assistance and care to patients across the country. To the entire nurse community, thank you for everything that you do. https://t.co/gEtI080BYX https://t.co/5BENTubxK7"
2019-05-01 12:07:52+00:00,"With 1 in 5 Americans living with a mental health condition, it’s time to take action so people can get the care they need, when they need it. Click to learn how you can help this #MentalHealthMonth and all year round: https://t.co/2vYryw1wvf"
2019-04-26 13:03:33+00:00,ICYMI I’m sharing how we can come together for #NMHM19 to correct inequalities across the health care system &amp; provide meaningful care to all members: https://t.co/iajwTC1kAV  #minorityhealth
2019-04-25 12:52:09+00:00,RT @CVSHealth: News | CVS Health and Smile Direct Club Team Up to Expand Access and Affordability to Innovative Solution for Achieving a St…
2019-04-24 14:09:54+00:00,"Addressing social determinants of health like where we live, work, learn &amp; play is critical to delivering better health care for all. This insightful @HIMSS podcast digs into why focusing on these determinants helps drive change across our health system https://t.co/ulZFzwwKnS"
2019-04-22 13:29:52+00:00,"How will wearables, AI assistants and other #digitalhealth technologies help power us forward to better health care for all? I believe innovations in these three areas will have the biggest impact: https://t.co/eOvusnTREY"
2019-04-18 12:29:54+00:00,Had so much fun at CycleBar with my @CVSHealth and @Aetna colleagues yesterday. 🚲with friends (&amp; colleagues 😊) is a fantastic way to stay active &amp; take care of your whole body health. https://t.co/6oVKdDfU3r
2019-04-15 20:37:27+00:00,Proud to be honored by @businessinsider alongside other leaders transforming the business world https://t.co/y6V4jIytde
2019-04-15 13:00:00+00:00,Good luck to those running in the #BostonMarathon today! I’m proud of the participants who are achieving this significant milestone that will benefit their personal health and well-being. #MondayMotivation
2019-04-12 14:25:30+00:00,Filming day. Excited to share the end result! Stay tuned… https://t.co/2eY4Tl8XTv
2019-04-11 12:52:55+00:00,"Happy #NationalPetDay! I love spending time with my dog Kaymus. Our furry friends are great companions, but did you know they can also help relieve stress &amp; anxiety? What’s your favorite activity to do with your pets? https://t.co/kpdDc5tt9q"
2019-04-09 17:11:33+00:00,Enjoyed spending time with Glenis Yee at the Fortune – U.S. Department of State Global Women’s Mentoring Partnership. I’ve benefited from the wisdom of others throughout my career &amp; I know that good mentors are important to building strong future leaders. Who is your mentor? https://t.co/HKl9uJmJGK
2019-04-08 14:45:30+00:00,I was excited to visit the smart &amp; ambitious students of Grace Academy last week. Do you see any future leaders in this group? I sure do! https://t.co/xbIk0v1mWu
2019-04-07 15:12:20+00:00,I’m passionate about reshaping health care. #WorldHealthDay is a reminder that we must advocate for our members’ best health. https://t.co/X09GKQyMMM
2019-04-01 12:42:59+00:00,"In honor of #NMHM19, let’s come together to help correct disparities across the health care ecosystem &amp; ensure everyone receives the personalized, whole-body care they deserve. Read how Aetna is making a difference to improve #minorityhealth: https://t.co/iajwTC1kAV"
2019-03-29 13:47:16+00:00,"ICYMI With spring underway, here are three actions you can take to improve your wellbeing this season: https://t.co/ioalmbk3SU"
2019-03-28 13:43:05+00:00,"Enjoyed my time with Aetna colleagues in Dallas last week. We visited Cora—our mobile health &amp; wellness RV that helps people who have difficulty accessing healthy food and routine health care. Cora is an example of local, personalized care in action. https://t.co/4EI4eotmJh"
2019-03-26 14:00:01+00:00,Our communities have the power to impact health care. Learn more about our commitment to improving locally-based solutions across the country in my @usnews OpEd: https://t.co/K53axqnXXv
2019-03-26 12:43:10+00:00,"RT @usnews: The 2019 #HealthiestCommunities rankings, compiled in collabortation with the #AetnaFoundation, explore the impact of your comm…"
2019-03-20 11:53:25+00:00,"Spring is officially here, and my favorite part of the season is being outside more often. Enjoying the extra sunlight this time of year can be beneficial to both our physical &amp; mental health. Here are three ways that you can take advantage of the season: https://t.co/ioalmbk3SU"
2019-03-15 13:16:06+00:00,Consistent exercise is an important part of my routine and one of the ways I maintain whole body health. Are you tracking against your personal health goals? This new study proves it’s never too late to start investing in your health: https://t.co/wamvJr8JMO
2019-03-12 18:55:55+00:00,"Is “extreme accountability” the key to turning goals into results? Here’s my take on the importance of organization-wide accountability, not only to our customers, but also each other: https://t.co/s94WcHJFK2"
2019-03-08 14:29:52+00:00,"Today, we come together in honor of #IWD2019 to support &amp; build a gender-balanced world. Women deserve to be equally represented in the boardroom, in the classroom &amp; in our communities – and collectively we can make an impact.  How will you help create a #BalanceForBetter? https://t.co/uAVa9nymkA"
2019-03-06 13:49:16+00:00,"According to our #HealthAmbitionsStudy, local community resources play a critical role in patients’ health. I believe we can continue to find ways to provide support &amp; access to care that’s convenient, coordinated &amp; personal. Read more: https://t.co/aN5s4inwZF https://t.co/1CBZ3Ge5D9"
2019-03-04 16:32:53+00:00,ICYMI Friday’s #EmployeeAppreciationDay is the perfect opportunity for employers to reevaluate how they’re promoting healthy life habits in and outside the workplace. Read the six dimensions I recommend for whole-body health: https://t.co/XTn4ZYwUBt
2019-02-26 13:32:46+00:00,"If you struggle with #mentalhealth issues, you’re not alone–1 in 4 adults will face this battle in their lifetime. At work, managerial support can make a big difference for employees. This article has 5 ways bosses can help drive a more empathetic culture. https://t.co/KZblGgisBA"
2019-02-22 13:41:39+00:00,#ICYMI I’m retaking resolution season. It’s never too late to set new goals. I’m sharing my top health &amp; wellness goals for 2019: https://t.co/KMxUBWUcw5
2019-02-18 13:24:37+00:00,Proud to be honored by @modrnhealthcr and named alongside this group of exceptional women leaders! https://t.co/d65IIvOJsa
2019-02-15 14:29:23+00:00,Happy #NationalCaregiversDay to all who care for a loved one. My colleague @Chris_Ciano knows firsthand the challenges &amp; rewards of being a caregiver. His top tip: have an on-the-go binder with your loved one’s health information. https://t.co/5cRfO6Ciwj https://t.co/1pE2xpP09I
2019-02-12 22:57:29+00:00,Congratulations to the winners of our 2019 #HealthiestCitiesChallenge! These communities are able to get to the heart of their unique challenges and create impactful programs that we hope can be replicated in other communities nationwide https://t.co/LItVuMgILw
2019-02-11 12:54:07+00:00,"Resolution season may be over, but it’s never too late to set a new goal. I’m sharing 5 health &amp; wellness goals that can help boost your #holistichealth in 2019. Read them here &amp; leave your own goals in a comment below: https://t.co/KMxUBWUcw5"
2019-02-07 13:19:20+00:00,We have an opportunity—and a responsibility—to provide consumers with personalized care that considers their unique health needs. @KayDMooney shares how our partnership with @HarvardChanSPH is redefining the way we deliver care. https://t.co/MTLS68Dt4S
2019-02-01 16:26:53+00:00,RT @CVSHealth: .@CVSHealth is proud to support women’s heart health as nat’l sponsor of the @American_Heart’s Go Red For Women movement. ht…
2019-01-30 13:16:52+00:00,"From #wearables &amp; #telehealth to cutting-edge data analytics, we’re on the brink of a health care transformation. I believe innovations in three areas will revolutionize the consumer health experience in the future: https://t.co/W5D3FLdkJO #ICYMI"
2019-01-25 17:03:02+00:00,"I was excited to be joined by Larry Merlo @CVSHealth in Jacksonville, FL last week to visit our colleagues. Meeting people face-to-face helps build trust &amp; a sense of collaboration, which are critical for business success. How are you developing personal connections at work? https://t.co/HTEfM5cbbw"
2019-01-18 14:02:11+00:00,"No one should feel alone on their health care journey. People need a local, personalized experience that fits their unique health needs. Learn about our vision for bringing a wave of change to the health care industry: https://t.co/MXl2WIJZEl https://t.co/RJDoo5Gr6p"
2019-01-16 17:30:06+00:00,"January is a great time to set healthy living intentions and that includes prioritizing our #mentalhealth. This article has some great tips, but I want to ask, what are your personal goals for the year ahead? https://t.co/XppTeYsbUo @Forbes"
2019-01-07 18:40:50+00:00,Improving the advancement and retention of women in health care is critical—for both organizations and individuals. It was an honor to speak with @BCG about how we can make this important change in our industry. https://t.co/fqnnbyBvNE
2018-12-24 16:01:59+00:00,Thank you @HartfordBiz for including me as one of 2019’s ‘Five to Watch’ 👀  https://t.co/hupirV87r1
2018-12-14 14:18:21+00:00,Our Healthiest Communities Data Challenge is looking for your input. Share your ideas on how we can improve the health in your local community: https://t.co/7RKKVFI6Tk
2018-12-10 14:10:45+00:00,Stress from work is something we all deal with. I was inspired by this idea of learning something new as a way to lessen anxiety and poor decision-making —and wanted to share with all of you. What will you try?  https://t.co/7rbokEbnvT. #MondayMotivation
2018-12-06 16:46:33+00:00,"Tomorrow is the last day of the #Medicare Annual Enrollment Period. If you or a loved one are looking for a plan, make sure to enroll while you can! For more information on your options, visit https://t.co/PTnezgTz8Y. #AetnaMedicare #AEP https://t.co/FOS6i2CkXb"
2018-12-03 14:25:32+00:00,"With the end of the year fast approaching, many of us find ourselves busier than ever. Discover six #wellbeing gifts you can give yourself to improve your health and happiness. https://t.co/5DhJ5mhB9X"
2018-11-30 15:19:11+00:00,"Did you know that 42% of business leaders get less than 6 hours of sleep a night? When managers lose sleep, their employees’ quality of work suffers. Here are simple tips leaders can use to get better rest and to perform at their peak potential: https://t.co/kGgCyw7FL8"
2018-11-28 16:11:04+00:00,I am extremely proud to lead the Aetna team as we begin our journey as part of CVS Health. https://t.co/wNLWfpOTRg
2018-11-20 13:25:30+00:00,"Did you know that more than 90 million Americans provide care for a loved one? In honor of #NationalFamilyCaregiversMonth, join me in celebrating #caregivers across the country. https://t.co/8xVvnrDhMP"
2018-11-15 14:41:27+00:00,"Well, at least the humans in the room look interested. #puppyproblems https://t.co/5t35OmZe0T"
2018-11-14 20:46:22+00:00,"We’re here to support Aetna members affected by the California wildfires. If you’re in need of help, please call 1-833-327-AETNA or visit https://t.co/zN4pnutJEL https://t.co/19mtgvymHL"
2018-11-13 17:30:36+00:00,"To deliver the best care, we must address the many factors impacting a member’s total health. @Aetna’s Dr. Robert Mirsky shares why it’s important to select a #Medicare plan that supports your holistic #wellbeing. Watch now: https://t.co/qY5isZtywj https://t.co/4a7A4493sL"
2018-11-08 14:10:22+00:00,Tomorrow is your last chance to vote for the finalists in our Voices of Health Program. Don’t miss this exciting opportunity to celebrate the non-profit agencies working hard to improve the health of their communities. Vote now at https://t.co/FOyhc5aWZq https://t.co/NCA8OC6GRT
2018-11-02 12:49:33+00:00,"To take advantage of the extra hour we gain on Sun. Nov. 4, I’m going to prioritize my health. How are you planning to spend your extra hour? https://t.co/NSVOWcI8uZ #DaylightSavings"
2018-10-30 15:45:24+00:00,"In the U.S., only 3% of health care CEOs are women, despite comprising 80% of the workforce. We must work together to end the gender gap. Here are 4 ways #healthcare organizations can improve the representation of females in leadership: https://t.co/XpRkpLv9As"
2018-10-29 17:57:58+00:00,"We’re here to provide support services to those impacted by the tragedy at the #TreeofLifeSynagogue. If you’re in need of help, please call 1-833-327-AETNA or visit https://t.co/BbgSJw1dtF https://t.co/ZVfPOOTf1L"
2018-10-29 13:00:11+00:00,"As our loved ones age, helping them manage their health and meet their health goals can be challenging. My colleague, @Chris_Ciano, discusses how #caregivers can best support their loved ones. Watch here: https://t.co/7qj5IJydqL #AetnaMedicare"
2018-10-25 16:23:40+00:00,Studies show only 20% of people age 65 and over across the country set personal health goals. Hear @Chris_Ciano discuss why it’s important and how to choose a #MedicareAdvantage plan to help you achieve your goals. https://t.co/ndwpg1Pswa #AEP
2018-10-19 12:40:35+00:00,Are you looking for ways to improve your #mentalhealth? Try writing in a journal. Read how journaling can help you understand your emotions and reduce symptoms of #stress. https://t.co/pzODjcRNfZ @usnews
2018-10-17 16:42:32+00:00,"Voting is now open for @Aetna’s Voices of Health program, where we celebrate the non-profit agencies who are having a positive impact on the #health of our communities. Learn about this year’s finalists and cast your vote here: https://t.co/FOyhc5aWZq"
2018-10-15 15:06:30+00:00,"Medicare Annual Enrollment Period starts today, and we are here to help you navigate the process. To learn more about your coverage options, and find the plan that best fits your health and wellness needs, visit https://t.co/bquNSmsDMg #AEP #MedicareAdvantage https://t.co/mzWTI2K1hz"
2018-10-12 14:46:44+00:00,Congratulations to my friend Art Collins on receiving the Joseph Wharton Award for Lifetime Achievement! Thank you for your contributions to the business industry and community. @WhartonAlumni
2018-10-11 17:48:16+00:00,"Today, join me in celebrating the #InternationalDayOfTheGirl because strong girls grow up to be strong women. Data shows that female leaders help businesses perform better, so let’s empower and celebrate the next generation. https://t.co/nr9mZu6Erj"
2018-10-11 12:20:30+00:00,"If you’re an Aetna member impacted by #HurricaneMichael and in need of help, please call 1-833-327-AETNA or visit https://t.co/Tv2d9OsZmE https://t.co/wLZHgBtbVS"
